age,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,annual_income_missing,join_year,join_month,join_day,join_weekday,tenure_days,education_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,good_credit,trans_kmeans,annual_income_scaled,loan_amount_scaled,debt_to_income,avg_monthly_trans,spending_income_ratio,high_credit_risk,loan_burden,spending_log,spending_sqrt,loan_boxcox,income_yj
27.0,0,56232.19,142343.58,494.7,0.0,31.0,40.28,0.0,0.0,2015,8,12,2,3879,1,1,0,0,1,0,0,1,0,0,0,0,3,-0.4950612097787946,-0.3109322006876003,2.5313540162221786,5.166666666666667,22650.326132000002,1,0.0,3.720378121173307,6.346652661048973,-0.19531061538738637,-0.9214040358814065
36.0,0,112417.51,118861.97,577.4,2.0,6.0,31.67,0.0,0.0,2021,3,16,1,1836,0,1,0,0,0,1,1,0,0,0,0,0,1,-0.16596284037751172,-0.3900881298559574,1.0573261229406583,1.0,35602.625417,1,237723.94,3.4864572256129787,5.6276105053566035,-0.46353878571456864,0.1511334014536211
46.0,1,53345.69,163743.28,497.3,1.0,99.0,74.08,0.0,0.0,2018,4,11,2,2906,2,0,1,0,0,0,0,0,1,0,0,0,2,-0.5119685165855691,-0.2387943388704551,3.0694753408744084,16.5,39518.487152,1,163743.28,4.3185542117183084,8.606973916540005,0.006475311184180046,-1.0088713556984559
22.0,1,191088.67,61908.96,709.7,2.0,79.0,20.7,1.0,0.0,2022,10,27,3,1246,2,1,0,0,0,1,0,0,1,0,0,1,0,0.29484347833540897,-0.5820753243236596,0.3239802757519638,13.166666666666666,39555.35469,0,123817.92,3.077312260546414,4.54972526643093,-1.5192903071200277,0.8828227163864264
21.0,0,186618.66,117924.79,639.6,2.0,29.0,13.41,0.0,0.0,2016,6,1,2,3585,1,1,0,1,0,0,0,1,0,0,0,0,1,0.2686609630056497,-0.39324734056161187,0.6319024581966673,4.833333333333333,25025.562306,0,235849.58,2.667922410011431,3.661966684720111,-0.47554009538634184,0.8517132418780983
32.0,2,135836.02,181015.3,535.7,1.0,67.0,45.11,0.0,0.0,2022,2,25,4,1490,1,1,0,0,0,1,1,0,0,0,0,0,0,-0.028791895105550358,-0.18057078470553845,1.3326016177348792,11.166666666666666,61275.628622,1,181015.3,3.8310298462186143,6.716397844082794,0.14751207634203947,0.4205548787883287
25.0,0,122638.54,163921.19,693.5,1.0,75.0,39.38,0.0,0.0,2023,6,11,6,1019,2,1,0,0,0,1,0,1,0,0,0,0,0,-0.1060944564900195,-0.23819460864078418,1.3366205272719602,12.5,48295.057052,0,163921.19,3.6983346128846915,6.275348595894893,0.00801781457203348,0.2762283439219729
57.0,0,283995.27,222531.85,677.4,0.0,3.0,20.0,0.0,0.0,2020,7,3,4,2092,1,0,0,0,1,0,1,0,0,0,0,0,1,0.8390320771832438,-0.040619516836147826,0.7835759025113919,0.5,56799.054000000004,0,0.0,3.044522437723423,4.47213595499958,0.429132977132704,1.3834686805029743
52.0,1,98697.19,213630.26,623.1,2.0,28.0,15.41,0.0,0.0,2016,2,25,3,3682,1,0,1,0,0,0,0,0,0,1,0,0,1,-0.246327870596505,-0.07062655755975053,2.1645019478045477,4.666666666666667,15209.236979000001,0,427260.52,2.7978909051019993,3.925557285278104,0.37437708045291895,-0.03985237484819338
29.0,2,48575.55,122397.0,596.8,1.0,74.0,71.43,0.0,0.0,2015,2,20,4,4052,2,2,1,0,0,0,0,0,0,0,1,0,0,-0.539909005236623,-0.37817163076207,2.519724429213468,12.333333333333334,34697.51536500001,1,122397.0,4.282620578207235,8.451627062288066,-0.41927176256505855,-1.166515571424498
42.965289256198346,0,129273.34,177031.55,576.1,4.0,114.0,67.16,0.0,0.0,2021,6,9,2,1751,2,1,0,1,0,0,0,0,1,0,0,0,2,-0.06723195893187384,-0.19399990787147312,1.369435879034537,19.0,86819.975144,1,708126.2,4.221857882521061,8.19512049941915,0.11645903620119048,0.3509760315548591
55.0,1,345113.36,92967.46,556.8,1.0,97.0,9.55,0.0,0.0,2018,3,10,5,2938,0,2,0,0,1,0,0,1,0,0,0,0,2,1.1970235197864156,-0.4773778855162089,0.2693823849639742,16.166666666666668,32958.32588,1,92967.46,2.3561258599220753,3.0903074280724887,-0.8450998689319443,1.6163609010248297
39.0,1,429589.7,134704.69,493.1,3.0,48.0,26.33,0.0,0.0,2020,4,6,0,2180,0,1,0,0,1,0,0,0,1,0,0,0,3,1.6918329423720375,-0.3366827108001893,0.3135659211561321,8.0,113110.96801,1,404114.07,3.3079849999399764,5.1312766442669995,-0.2763501433499401,1.8679697644685582
36.0,0,79469.0,77735.54,722.3,1.0,80.0,76.1,1.0,0.0,2020,5,14,3,2142,1,1,0,1,0,0,0,0,1,0,0,1,0,-0.358954549158415,-0.5287243128105078,0.9781869659744279,13.333333333333334,60475.90899999999,0,77735.54,4.345103280569283,8.723531395025756,-1.1350453254165402,-0.3683815143172469
23.0,0,126736.78,343106.82,558.4,2.0,10.0,26.1,0.0,0.0,2019,12,10,1,2298,3,1,0,0,1,0,0,0,0,1,0,0,1,-0.08208953667439657,0.3658357383527764,2.707239524290366,1.6666666666666667,33078.29958,1,686213.64,3.299533727885655,5.10881590977792,0.9830860148767289,0.3229492856479653
40.0,2,81711.33,134397.08,602.3,2.0,33.0,25.91,1.0,1.0,2018,10,27,5,2707,2,1,0,1,0,0,1,0,0,0,0,0,3,-0.34582038623721817,-0.3377196565365114,1.6447790043113386,5.5,21171.405603,0,268794.16,3.2924979647388146,5.090186637049765,-0.27972843146440995,-0.32543914078708663
44.0,0,54754.67,342751.31,527.2,4.0,100.0,28.75,0.0,0.0,2017,1,25,2,3347,2,2,0,1,0,0,0,1,0,0,0,0,2,-0.5037155953506447,0.36463732289580203,6.259763961571501,16.666666666666668,15741.967625,1,1371005.24,3.392829131991639,5.361902647381804,0.9818163016983479,-0.9654915155075883
53.0,0,46486.57,202409.32,579.2,1.0,67.0,18.91,0.0,1.0,2015,7,30,3,3892,1,1,0,1,0,0,0,0,0,0,1,0,0,-0.5521449400272745,-0.10845207002854575,4.354146154376325,11.166666666666666,8790.610387,1,202409.32,2.991222118076105,4.34856298103178,0.3013168301493337,-1.2414570556112716
44.0,0,397132.17,87556.22,828.1,0.0,69.0,14.12,1.0,0.0,2017,10,31,1,3068,2,0,0,0,0,1,1,0,0,0,0,1,0,1.5017170865258265,-0.4956190423258562,0.2204712350545148,11.5,56075.062404,0,0.0,2.716018370751387,3.757658845611187,-0.9411139417568629,1.7788859908205064
31.0,2,111043.68,194031.27,583.74,3.0,12.0,56.05,0.0,0.0,2020,5,10,6,2146,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.17400987495584222,-0.13669427030224743,1.7473418568103352,2.0,62239.982639999995,1,582093.8099999999,4.0439280763080845,7.486654793697917,0.24352021149712488,0.13329148927289924
28.0,1,57386.19,286875.27,715.9,6.0,57.0,13.18,0.0,0.0,2016,4,12,1,3635,2,0,0,0,0,1,1,0,0,0,0,1,3,-0.48830180147981045,0.17628056778197926,4.999029731630571,9.5,7563.499842000001,0,1721251.62,2.6518325211039815,3.6304269721342695,0.7598963738400659,-0.8879169340670187
56.0,1,38972.97,154151.85,597.8,1.0,44.0,37.47,0.0,0.0,2015,9,25,4,3835,3,1,0,0,1,0,0,1,0,0,0,0,3,-0.5961548968689101,-0.27112681324948,3.955352902179245,7.333333333333333,14603.171859,1,154151.85,3.6498787167642037,6.121274377121156,-0.07979597182499583,-1.5483405791943958
58.0,0,115241.54,171411.19,654.4,0.0,13.0,51.59,0.0,0.0,2019,6,30,6,2461,2,1,0,0,1,0,0,0,0,1,0,0,1,-0.1494214436543053,-0.2129460030523686,1.4874080127574885,2.1666666666666665,59453.110486000005,0,0.0,3.962525987601253,7.182617907142214,0.0711922171269271,0.18700844346629591
60.0,1,191439.37,110633.68,699.6,1.0,24.0,16.03,0.0,0.0,2020,7,7,1,2088,3,0,0,0,1,0,0,0,0,0,1,0,1,0.29689765900304643,-0.41782549285690596,0.5779045344717865,4.0,30687.731011,0,110633.68,2.834976494674597,4.00374824383352,-0.5730015689305425,0.8852267864432807
40.0,1,1050253.57,993144.77,621.8,1.0,44.0,20.86,0.0,0.0,2015,10,31,5,3799,2,1,0,0,1,0,1,0,0,0,0,0,3,5.327292659666338,2.5570976631928586,0.945623798259552,7.333333333333333,219082.89470200002,0,993144.77,3.0846584827483925,4.567274898667694,2.155266904203162,2.79392034297954
55.0,1,98573.5,192245.55,571.9,0.0,57.0,60.74,1.0,0.0,2021,6,21,0,1739,1,1,0,1,0,0,0,0,1,0,0,0,3,-0.24705236904754604,-0.14271388845596514,1.9502761898283993,9.5,59873.543900000004,1,0.0,4.122932019074013,7.793587107359486,0.23081347259491897,-0.041715257986385604
45.0,2,69316.41,108535.1,585.1,1.0,96.0,43.23,0.0,0.0,2022,1,22,5,1524,3,1,1,0,0,0,0,1,0,0,0,0,2,-0.418422054446269,-0.42489975436768523,1.565792284950046,16.0,29965.484043,1,108535.1,3.789403291880235,6.5749524713111045,-0.6024906835744492,-0.5826265755238617
42.965289256198346,0,51261.84,76457.69,587.8,1.0,16.0,24.32,0.0,0.0,2022,9,12,0,1291,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.5241744030533665,-0.5330319136985128,1.491512789991707,2.6666666666666665,12466.879487999999,1,76457.69,3.2315945972759756,4.931531202375181,-1.162433672249841,-1.0755898781797328
45.0,1,162893.32,400944.92,749.1,4.0,96.0,60.41,0.0,0.0,2015,8,8,5,3883,2,1,1,0,0,0,0,0,0,0,1,1,2,0.12969280001412392,0.5608065494186428,2.461395715904977,16.0,98403.85461200001,0,1603779.68,4.1175726883413075,7.772387020729218,1.1709144062442913,0.6702923137159464
49.0,0,170802.46,248422.04,481.3,4.0,109.0,60.54,1.0,0.0,2016,9,13,1,3481,1,1,1,0,0,0,0,0,0,1,0,0,2,0.17601958212315982,0.04665567621046653,1.454440644464638,18.166666666666668,103403.80928399999,1,993688.16,4.119687369893896,7.780745465570764,0.5745380937965201,0.7340811666493925
38.0,0,39048.59,110928.3,458.3,2.0,101.0,37.88,1.0,0.0,2016,9,3,5,3491,0,1,0,1,0,0,0,1,0,0,0,0,2,-0.5957119623320217,-0.41683233609075654,2.8407760689223154,16.833333333333332,14791.605892,1,221856.6,3.6604799795922385,6.154673021371647,-0.5689153809075798,-1.5449104935149547
38.0,0,256248.61,189806.44,544.8199999999999,0.0,100.0,21.11,0.0,0.0,2021,4,24,5,1797,2,1,0,1,0,0,0,0,1,0,0,0,2,0.6765095434977222,-0.1509360682125419,0.7407120764450558,16.666666666666668,54094.081570999995,1,0.0,3.096029994869355,4.594562003064057,0.21322653093346078,1.2571355704097595
22.0,0,139308.02,57814.5,528.5,1.0,21.0,26.93,0.0,0.0,2018,5,29,1,2858,1,0,1,0,0,0,0,0,1,0,0,0,1,-0.008455096479837197,-0.595877648173799,0.41501200002401145,3.5,37515.649785999994,1,57814.5,3.3297013799570854,5.189412298131649,-1.6382574596103712,0.45576863117411726
55.0,0,228606.35,40784.21,656.0,1.0,111.0,38.21,1.0,0.0,2015,12,15,1,3754,2,1,0,0,1,0,0,0,1,0,0,0,2,0.5145985195404625,-0.6532863364603595,0.1784036620147323,18.5,87350.48633500001,0,40784.21,3.6689318163042404,6.181423784210237,-2.2710136917520636,1.1139716706670437
36.0,1,44122.42,347629.72,660.9,2.0,76.0,30.14,1.0,0.0,2017,10,13,4,3086,2,1,0,1,0,0,0,0,0,1,0,0,0,-0.5659926481122343,0.3810823228942776,7.87875461028931,12.666666666666666,13298.497388,0,695259.44,3.4384931664058525,5.489990892524322,0.9991030893750763,-1.3312548564122317
61.0,0,43499.53,191125.55,551.4,0.0,51.0,52.96,0.0,0.0,2016,4,30,5,3617,0,1,0,0,0,1,0,0,0,1,0,0,3,-0.5696411471030092,-0.14648938088040112,4.393738277071184,8.5,23037.351088,1,0.0,3.988243031339555,7.277362159464101,0.22277129704534027,-1.3558691301950803
56.0,1,90275.23,157409.86,597.7,5.0,21.0,15.41,1.0,0.0,2021,4,4,6,1817,1,1,0,1,0,0,0,1,0,0,0,0,1,-0.29565843066384695,-0.2601441417550724,1.7436661196903773,3.5,13911.412943,1,787049.2999999999,2.7978909051019993,3.925557285278104,-0.0497853205758259,-0.1734572837587818
53.0,0,133475.16,191541.55,510.7,2.0,60.0,15.69,0.0,0.0,2023,7,29,5,971,2,1,1,0,0,0,0,0,0,0,1,0,0,-0.04262033243374762,-0.14508705512275347,1.4350351780703237,10.0,20942.252604,1,383083.1,2.8148097376737438,3.9610604640676716,0.2257649803700567,0.39599376723366253
24.0,0,290052.29,1557032.25,518.1,2.0,51.0,36.25,0.0,0.0,2019,9,1,6,2398,1,1,0,0,0,1,0,0,0,1,0,0,3,0.8745103018410538,4.457948474777049,5.368108798570878,8.5,105143.955125,1,3114064.5,3.6176519448255684,6.020797289396148,2.580709103964234,1.409099361275956
53.0,1,150790.59,299050.19,646.4,1.0,21.0,25.9,0.0,0.0,2021,10,19,1,1619,2,0,0,1,0,0,1,0,0,0,0,0,1,0.05880259758573173,0.21732192334279535,1.98321519929073,3.5,39054.76280999999,0,299050.19,3.292126286607793,5.089204259999788,0.8124395944861951,0.5651936141196972
34.0,0,85339.38,78291.3,683.8,1.0,107.0,24.2,0.0,0.0,2021,9,7,1,1661,2,1,0,1,0,0,1,0,0,0,0,0,2,-0.32456954457419435,-0.5268508595338967,0.9174111646825017,17.833333333333332,20652.129960000002,0,78291.3,3.2268439945173775,4.919349550499537,-1.1233018021291037,-0.25884347574756184
41.0,0,53325.96,50198.3,561.9,0.0,117.0,13.68,0.0,0.0,2023,11,13,0,864,3,0,0,1,0,0,1,0,0,0,0,0,2,-0.512084082552414,-0.6215516708550394,0.9413482663801769,19.5,7294.991328,1,0.0,2.6864860231863696,3.698648401781386,-1.8890828763044036,-1.0094884421018084
40.0,1,206488.57,340501.58,730.8,3.0,6.0,33.44,0.0,0.0,2021,12,8,2,1569,2,1,0,0,1,0,0,0,0,0,1,1,1,0.385046434889591,0.3570535384564929,1.6490093374095767,1.0,69049.777808,0,1021504.74,3.53921867955953,5.782732917920384,0.9737444966265185,0.9837231528453285
28.0,0,55335.88,296341.3,677.2,4.0,73.0,32.25,0.0,0.0,2017,7,13,3,3178,2,1,0,1,0,0,0,1,0,0,0,0,0,-0.5003112316613444,0.20819032184848246,5.3553191888272975,12.166666666666666,17845.8213,0,1185365.2,3.5040547671018634,5.678908345800274,0.8009737370388437,-0.9479820670671871
27.0,0,262257.24,243419.74,727.3,2.0,65.0,45.91,0.0,0.0,2023,9,13,2,925,2,0,1,0,0,0,0,0,0,1,0,1,0,0.7117043298820594,0.0297930460722914,0.9281716683934896,10.833333333333334,120402.29888399999,0,486839.48,3.8482308723403666,6.775691846593969,0.5479046906522828,1.2858308183972504
23.0,0,83230.51,92132.65,575.9,1.0,76.0,34.28,1.0,0.0,2020,11,10,1,1962,1,1,0,1,0,0,0,0,1,0,0,0,0,-0.336921982511351,-0.4801920094723191,1.1069576528954712,12.666666666666666,28531.418827999998,1,92132.65,3.5633162311385904,5.854912467321779,-0.859468114412368,-0.2971338849322648
37.0,2,256362.89,209881.8,721.7,3.0,58.0,30.99,1.0,0.0,2019,4,8,0,2544,1,1,0,0,1,0,0,1,0,0,0,1,3,0.6771789240699996,-0.08326252392876961,0.8186902558290761,9.666666666666666,79446.85961099999,0,629645.3999999999,3.4654233539614268,5.566866263886712,0.3504935628723239,1.2576887692067757
53.0,1,148354.32,98091.73,774.4,1.0,78.0,59.65,0.0,0.0,2020,1,20,0,2257,2,1,0,0,0,1,1,0,0,0,0,1,0,0.044532455768950055,-0.46010409751106196,0.6611990132767201,13.0,88493.35188000002,0,98091.73,4.105119635390059,7.723341245859851,-0.7601701900690881,0.5428234557935996
32.0,1,90926.13,258835.32,567.0,2.0,6.0,17.18,0.0,0.0,2019,12,19,3,2289,2,1,0,0,0,1,0,0,1,0,0,0,1,-0.2918458666588133,0.08175858670469034,2.8466549714273923,1.0,15621.109134,1,517670.64,2.900322088749333,4.144876355212541,0.6279715379163046,-0.16261232622235208
42.0,1,141190.41,323793.04,587.7,1.0,65.0,43.3,0.0,1.0,2018,5,2,2,2885,2,1,1,0,0,0,0,0,0,0,1,0,0,0.0025707636483472745,0.30072946149811286,2.293307597858145,10.833333333333334,61135.44753,1,323793.04,3.7909846770510898,6.58027355054484,0.9117189701455964,0.474426919199276
42.0,0,80455.16,111253.77,524.2,0.0,86.0,14.36,0.0,0.0,2021,8,7,5,1692,3,1,0,0,1,0,0,0,0,1,0,0,0,-0.35317824232295036,-0.41573518473416615,1.382804657881697,14.333333333333334,11553.360976,1,0.0,2.731766727719526,3.789459064299283,-0.564416444518305,-0.3493206151297382
50.0,0,127642.67,359427.26,508.5,0.0,34.0,21.78,0.0,0.0,2019,10,23,2,2346,3,1,1,0,0,0,0,0,0,0,1,0,3,-0.07678340115969401,0.4208515397665817,2.815886411630093,5.666666666666667,27800.573526000004,1,0.0,3.125882958019036,4.666904755831214,1.0397311251142431,0.3330345056058496
58.0,1,103115.84,176380.11,509.4,3.0,56.0,18.06,0.0,1.0,2018,6,4,0,2852,3,1,0,0,1,0,0,1,0,0,0,0,3,-0.2204461899376607,-0.19619589607234328,1.7105045160693984,9.333333333333334,18622.720704,1,529140.33,2.947591898226056,4.249705872175156,0.11130131506612254,0.02493340462274825
58.0,0,69127.86,229649.9,634.8199999999999,2.0,75.0,48.96,0.0,0.0,2021,5,18,1,1773,2,1,0,0,1,0,0,0,1,0,0,0,0,-0.41952646210205197,-0.016624745539936703,3.3221034181685636,12.5,33845.000256,0,459299.8,3.911222685257377,6.997142273814361,0.47105902150252854,-0.5869523868095721
28.0,0,89377.22,390434.74,622.0,0.0,3.0,32.05,0.0,0.0,2021,12,18,5,1559,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.3009184100802861,0.5253769914101977,4.3683920801702225,0.5,28645.399009999997,0,0.0,3.498021566297695,5.661271941887264,1.139300583246787,-0.18857299030122696
47.0,0,103481.3,191482.2,617.7,3.0,42.0,32.89,0.0,0.0,2015,9,4,4,3856,2,1,0,0,0,1,1,0,0,0,0,0,3,-0.21830555444637234,-0.1452871225114947,1.850403889380493,7.0,34034.99957,0,574446.6000000001,3.52311998561896,5.734980383575867,0.22533835441341965,0.030143506696400865
47.0,0,27522.51,101426.63,619.5,1.0,62.0,19.04,0.0,0.0,2021,11,2,1,1605,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.6632245106914284,-0.44886223171976597,3.6852245669568213,10.333333333333334,5240.285903999999,0,101426.63,2.997730276216664,4.363484845854286,-0.7077092448057835,-2.18464287700171
42.965289256198346,2,129949.46,226895.18,621.2,1.0,6.0,28.51,1.0,0.0,2023,4,20,3,1071,2,1,0,1,0,0,0,0,0,0,1,0,1,-0.06327167198290569,-0.025910838835867308,1.7460263397651208,1.0,37048.591046,0,226895.18,3.3847291889548483,5.339475629684998,0.4550209390469659,0.3583363504261228
41.0,0,54839.57,454527.58,562.4,1.0,6.0,22.61,0.0,0.0,2016,2,11,3,3696,2,1,0,0,1,0,0,0,0,0,1,0,1,-0.5032183043934664,0.7414323770178649,8.288314076709787,1.0,12399.226776999998,1,454527.58,3.1616703510974213,4.754997371187496,1.3179430338919955,-0.9629200878821691
50.0,0,49414.57,199319.46,595.0,1.0,63.0,40.11,0.0,0.0,2023,7,22,5,978,2,1,0,0,1,0,0,0,0,0,1,0,0,-0.5349945522461432,-0.11886791201298127,4.033617210388887,10.5,19820.184027,1,199319.46,3.716251400909787,6.3332456134276045,0.2803412165297658,-1.1374871149545176
53.0,0,35867.73,86630.01,557.8,2.0,20.0,20.18,0.0,0.0,2017,5,1,0,3251,1,1,0,0,0,1,0,0,0,1,0,0,1,-0.614343445418596,-0.4987412734316034,2.4152632463103942,3.3333333333333335,7238.107914000001,1,173260.02,3.0530573401732606,4.49221548904324,-0.9582620200744127,-1.6964467629503404
48.0,2,33646.51,252338.39,575.1,0.0,21.0,64.39,0.0,0.0,2022,1,6,3,1540,1,1,1,0,0,0,0,0,0,0,1,0,1,-0.627353959198379,0.05985759563585926,7.499689863599532,3.5,21664.987789000003,1,0.0,4.180369341573185,8.02433797892387,0.5949441850833691,-1.8120707212672669
53.0,0,43771.21,215615.52,535.3,0.0,2.0,14.33,0.0,0.0,2017,5,14,6,3238,2,0,1,0,0,0,1,0,0,0,0,0,1,-0.5680498160400387,-0.06393429497891509,4.925966634120328,0.3333333333333333,6272.414393,1,0.0,2.7298116928837226,3.78549864614954,0.3868233687556491,-1.3450821763271115
25.0,0,64510.77,687640.34,606.7,1.0,90.0,22.13,0.0,0.0,2017,12,19,1,3019,1,0,0,1,0,0,0,0,0,1,0,0,2,-0.44657047983442355,1.5272497514994379,10.65931068547687,15.0,14276.233401,0,687640.34,3.141130476243348,4.70425339453563,1.7777794235232485,-0.6974798706988286
39.0,1,318684.06,194420.3,552.0,1.0,95.0,76.6,1.0,0.0,2022,5,29,6,1397,3,1,0,0,1,0,0,0,0,1,0,0,2,1.0422172548329132,-0.13538285975057035,0.6100722452180065,15.833333333333334,244111.98996,1,194420.3,4.351567427189173,8.752142594816426,0.24626983033751892,1.5221982364866893
24.0,1,72003.66,108030.35,506.7,1.0,90.0,26.64,0.0,0.0,2015,11,29,6,3770,1,0,0,0,1,0,0,0,0,1,0,0,2,-0.40268182918505135,-0.42660125419021566,1.5003452602062126,15.0,19181.775024000002,1,108030.35,3.319263998899469,5.1613951602255765,-0.6096856171704055,-0.5224532302621269
55.0,0,109825.72,279134.45,647.5,1.0,56.0,17.16,0.0,0.0,2016,10,5,2,3459,1,1,0,1,0,0,0,0,0,1,0,0,3,-0.18114392082397973,0.15018645414901274,2.5416127478832684,9.333333333333334,18846.093552000002,0,279134.45,2.8992213731731473,4.142463035441596,0.7250768725338208,0.11725305047101937
37.0,0,125528.59,148839.73,650.2,3.0,96.0,36.95,0.0,0.0,2017,9,9,5,3120,0,1,0,1,0,0,0,0,1,0,0,0,2,-0.08916635600953494,-0.2890338389795647,1.1857038304884515,16.0,46382.81400500001,0,446519.19000000006,3.636269503841639,6.078651166171653,-0.13039856420050558,0.30936443115307766
64.0,0,106792.09,172159.33,688.9,2.0,10.0,26.11,0.0,0.0,2016,12,12,0,3391,2,0,1,0,0,0,0,0,0,0,1,0,1,-0.19891302290201038,-0.210424041532353,1.612098143208808,1.6666666666666667,27883.414699,0,344318.66,3.299902663510574,5.109794516416487,0.07731984556107446,0.07636878212971009
48.0,0,94233.77,84971.13,518.0,2.0,87.0,21.8,0.0,0.0,2021,3,10,2,1842,2,2,0,1,0,0,0,1,0,0,0,0,0,-0.27247178583901094,-0.5043333170682537,0.9017057260799213,14.5,20542.961860000003,1,169942.26,3.126760535960395,4.669047011971501,-0.9895321712752762,-0.10889257210914964
50.0,0,48186.0,149387.01,561.5,0.0,70.0,19.15,0.0,0.0,2015,11,4,2,3795,1,2,0,0,1,0,0,0,1,0,0,0,0,-0.5421907448404959,-0.2871889715741671,3.10021603778898,11.666666666666666,9227.618999999999,1,0.0,3.0032042883926917,4.376071297408213,-0.12508578811383367,-1.1801965403285233
49.0,0,235756.91,166302.43,618.4,0.0,23.0,132.18,0.0,0.0,2016,10,3,0,3461,0,1,0,1,0,0,0,0,0,0,1,0,1,0.5564820157331698,-0.23016750722938786,0.7053979032864597,3.8333333333333335,311623.483638,0,0.0,4.891701596682476,11.496956118903821,0.028471996563524955,1.1529051019645271
26.0,0,291944.21,148769.87,559.8,2.0,92.0,29.2,0.0,0.0,2015,1,11,6,4092,2,0,0,1,0,0,0,1,0,0,0,0,2,0.8855919827327474,-0.28926933531953897,0.5095832179699348,15.333333333333334,85247.70932,1,297539.74,3.407841924380824,5.403702434442518,-0.1310784250531157,1.41697500461189
55.0,0,35968.71,107621.84,645.7,0.0,113.0,12.64,1.0,0.0,2019,8,1,3,2429,1,1,0,1,0,0,0,0,0,0,1,0,2,-0.6137519679055706,-0.4279783313422749,2.992096185740548,18.833333333333332,4546.444944,0,0.0,2.613006652415316,3.5552777669262356,-0.6155383182001288,-1.6913938989992312
61.0,1,53400.9,199139.41,639.8,2.0,30.0,69.89,0.0,0.0,2020,1,20,0,2257,2,1,0,0,0,1,0,0,1,0,0,0,3,-0.5116451310290814,-0.11947485612996311,3.7291395837199532,5.0,37321.88901,0,398278.82,4.261129379866926,8.360023923410745,0.2791069204808984,-1.0071460177693754
57.0,2,83459.25,85269.26,638.3,3.0,78.0,44.95,0.0,0.0,2022,9,24,5,1279,2,1,0,0,0,1,0,0,1,0,0,0,0,-0.33558216703967886,-0.5033283281785241,1.0216873504012833,13.0,37514.932875,0,255807.77999999997,3.827553848801696,6.704476116744694,-0.9838586237171968,-0.2929252340693365
44.0,1,55341.44,72308.99,716.8,3.0,37.0,22.57,0.0,0.0,2021,8,29,6,1670,1,0,0,0,0,1,0,1,0,0,0,1,3,-0.5002786646681534,-0.547017079253207,1.3065975514676418,6.166666666666667,12490.563008000001,0,216926.97000000003,3.1599747169480397,4.750789408087881,-1.2552907855295163,-0.9478156242770669
49.0,0,133730.16,267446.63,651.5,1.0,55.0,20.77,0.0,0.0,2020,4,8,2,2178,1,0,0,0,1,0,0,0,1,0,0,0,3,-0.04112670235034991,0.11078710069528834,1.9998976296596076,9.166666666666666,27775.754232,0,267446.63,3.080532875246456,4.557411546042337,0.6702449236655463,0.39867143018037804
51.0,0,63769.91,250803.52,612.3,2.0,96.0,46.37,1.0,0.0,2018,4,7,5,2910,3,1,0,1,0,0,0,0,0,1,0,0,2,-0.45090997310338826,0.054683586655953784,3.9329445501188105,16.0,29570.107267,0,501607.04,3.85798911693566,6.809552114493287,0.5869923732350133,-0.7160896623808823
55.0,2,361867.59,65164.94,584.5,1.0,49.0,29.27,1.0,0.0,2015,5,14,3,3969,2,1,0,0,1,0,1,0,0,0,0,0,3,1.2951592921478452,-0.5710994959092711,0.18007951471923728,8.166666666666666,105918.643593,1,65164.94,3.410157123033627,5.410175597889592,-1.4312371727311404,1.6717201471384677
53.0,0,201658.14,45220.76,590.1,3.0,34.0,12.64,0.0,0.0,2017,8,6,6,3154,2,1,0,0,1,0,0,1,0,0,0,0,3,0.35675280522783887,-0.6383308356428314,0.22424465483900502,5.666666666666667,25489.588896000005,1,135662.28,2.613006652415316,3.5552777669262356,-2.0791288589574752,0.9530639513672493
41.0,0,112144.6,80328.57,514.9,2.0,105.0,80.93,0.0,0.0,2018,3,26,0,2922,1,1,0,0,0,1,0,0,0,0,1,0,2,-0.16756137600911977,-0.5199832725236014,0.7162945875172207,17.5,90758.62478000001,1,160657.14,4.4058652241537235,8.996110270555825,-1.08109384697139,0.1476098215986879
52.0,1,182808.01,148775.05,458.7,1.0,44.0,26.66,1.0,0.0,2022,12,5,0,1207,2,0,0,1,0,0,0,1,0,0,0,0,3,0.24634056505545562,-0.28925187366707594,0.8138322275877635,7.333333333333333,48736.615466,1,148775.05,3.319987326236612,5.163332257370234,-0.13102800137303966,0.8244849939068399
43.0,1,191671.88,365143.13,637.1,2.0,115.0,69.95,0.0,0.0,2018,3,4,6,2944,0,1,0,0,1,0,0,0,0,1,0,0,2,0.2982595567704614,0.4401195968059217,1.905042774130952,19.166666666666668,134074.48006,0,730286.26,4.261975403606051,8.363611660042569,1.0588436091086753,0.8868177729311101
53.0,1,70377.68,146250.88,697.9,0.0,22.0,62.75,0.0,0.0,2022,11,19,5,1223,2,0,0,1,0,0,1,0,0,0,0,0,1,-0.4122058003340829,-0.2977607885893871,2.0780861204564,3.6666666666666665,44161.9942,0,0.0,4.154969184038536,7.92148975887743,-0.15585193338763745,-0.558536489976063
